,var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var1(t)
17142,0.008048289,0.25000003,0.18032786,0.8909092,0.33333334,0.328497,0.0,0.0,0.0070422534
17143,0.0070422534,0.2647059,0.18032786,0.8909092,0.33333334,0.34225416,0.0,0.0,0.010060362
17144,0.010060362,0.2647059,0.18032786,0.90909195,0.33333334,0.35447323,0.0,0.0,0.014084507
17145,0.014084507,0.25000003,0.1967213,0.90909195,0.33333334,0.3682304,0.0,0.0,0.017102616
17146,0.017102616,0.25000003,0.21311474,0.90909195,0.33333334,0.38350856,0.0,0.0,0.013078471
17147,0.013078471,0.25000003,0.22950819,0.90909195,0.33333334,0.3987867,0.0,0.0,0.012072435
17148,0.012072435,0.25000003,0.26229507,0.8909092,0.33333334,0.41406482,0.0,0.0,0.015090543
17149,0.015090543,0.25000003,0.26229507,0.87272835,0.33333334,0.42782196,0.0,0.0,0.016096579
17150,0.016096579,0.25000003,0.27868852,0.8545456,0.33333334,0.44157913,0.0,0.0,0.020120723
17151,0.020120723,0.25000003,0.29508194,0.83636475,0.33333334,0.4553363,0.0,0.0,0.017102616
17152,0.017102616,0.25000003,0.29508194,0.83636475,0.33333334,0.4675554,0.0,0.0,0.017102616
17153,0.017102616,0.25000003,0.27868852,0.818182,0.33333334,0.47596347,0.0,0.0,0.018108651
17154,0.018108651,0.2794118,0.22950819,0.818182,1.0,0.00075194397,0.0,0.0,0.019114688
17155,0.019114688,0.2794118,0.22950819,0.818182,1.0,0.0015209778,0.0,0.0,0.036217302
17156,0.036217302,0.30882356,0.1967213,0.818182,1.0,0.0030419554,0.0,0.0,0.053319916
17157,0.053319916,0.30882356,0.18032786,0.818182,1.0,0.0038109892,0.0,0.0,0.049295772
17158,0.049295772,0.33823532,0.16393442,0.818182,1.0,0.0053319666,0.0,0.0,0.07444668
17159,0.07444668,0.30882356,0.13114753,0.818182,0.0,0.00075194397,0.0,0.0,0.08551308
17160,0.08551308,0.33823532,0.13114753,0.818182,1.0,0.00075194397,0.0,0.0,0.09657948
17161,0.09657948,0.33823532,0.13114753,0.80000114,1.0,0.0022729216,0.0,0.0,0.123742454
17162,0.123742454,0.30882356,0.09836066,0.80000114,0.33333334,0.0022900114,0.0,0.0,0.12273642
17163,0.12273642,0.30882356,0.114754096,0.80000114,0.33333334,0.0053490563,0.0,0.0,0.14084506
17164,0.14084506,0.32352942,0.13114753,0.80000114,0.33333334,0.0084081,0.0,0.0,0.11468813
17165,0.11468813,0.30882356,0.09836066,0.80000114,0.33333334,0.011467146,0.0,0.0,0.10965794
17166,0.10965794,0.32352942,0.114754096,0.7818184,0.33333334,0.016816203,0.0,0.0,0.09255533
17167,0.09255533,0.32352942,0.14754099,0.7818184,0.33333334,0.01833718,0.0,0.0,0.06841046
17168,0.06841046,0.32352942,0.13114753,0.80000114,0.33333334,0.021396225,0.0,0.0,0.05533199
17169,0.05533199,0.33823532,0.16393442,0.80000114,0.33333334,0.026745282,0.0,0.0,0.058350097
17170,0.058350097,0.33823532,0.1967213,0.80000114,0.33333334,0.029804325,0.0,0.0,0.057344064
17171,0.057344064,0.35294122,0.26229507,0.80000114,0.33333334,0.03286337,0.0,0.0,0.06941649
17172,0.06941649,0.35294122,0.27868852,0.7818184,1.0,0.00075194397,0.0,0.0,0.075452715
17173,0.075452715,0.32352942,0.32786885,0.76363754,0.33333334,0.0022900114,0.0,0.0,0.07746479
17174,0.07746479,0.29411766,0.32786885,0.7454548,0.33333334,0.0053490563,0.0,0.0,0.07746479
17175,0.07746479,0.30882356,0.34426227,0.72727394,0.33333334,0.0084081,0.0,0.0,0.12977867
17176,0.12977867,0.30882356,0.36065573,0.72727394,1.0,0.0022900114,0.0,0.0,0.10764587
17177,0.10764587,0.32352942,0.34426227,0.72727394,1.0,0.0038109892,0.0,0.0,0.15694164
17178,0.15694164,0.35294122,0.29508194,0.72727394,0.6666667,0.0022900114,0.0,0.0,0.108651906
17179,0.108651906,0.38235295,0.24590163,0.7454548,0.0,0.00075194397,0.0,0.0,0.10965794
17180,0.10965794,0.36764708,0.21311474,0.76363754,1.0,0.0,0.0,0.0,0.12877263
17181,0.12877263,0.36764708,0.21311474,0.76363754,1.0,0.0015209778,0.0,0.0,0.17102616
17182,0.17102616,0.38235295,0.1967213,0.76363754,1.0,0.0022900114,0.0,0.0,0.15191147
17183,0.15191147,0.35294122,0.26229507,0.7818184,0.33333334,0.0022900114,0.0,0.0,0.1780684
17184,0.1780684,0.35294122,0.1967213,0.7818184,0.33333334,0.0076390677,0.0,0.0,0.11167002
17185,0.11167002,0.35294122,0.22950819,0.80000114,0.33333334,0.0145091005,0.0,0.0,0.05030181
17186,0.05030181,0.35294122,0.1967213,0.80000114,0.33333334,0.019858157,0.0,0.0,0.03923541
17187,0.03923541,0.35294122,0.18032786,0.80000114,0.33333334,0.02672819,0.0,0.0,0.028169014
17188,0.028169014,0.35294122,0.21311474,0.80000114,0.33333334,0.033598226,0.0,0.0,0.014084507
17189,0.014084507,0.33823532,0.24590163,0.7818184,0.0,0.0076390677,0.0,0.0,0.013078471
17190,0.013078471,0.32352942,0.22950819,0.7818184,0.0,0.0145091005,0.0,0.0,0.019114688
17191,0.019114688,0.32352942,0.22950819,0.80000114,0.0,0.022917202,0.0,0.0,0.019114688
17192,0.019114688,0.32352942,0.21311474,0.80000114,0.0,0.029787235,0.0,0.0,0.015090543
17193,0.015090543,0.32352942,0.22950819,0.80000114,0.0,0.03665727,0.0,0.0,0.022132795
17194,0.022132795,0.32352942,0.24590163,0.80000114,0.0,0.043527305,0.0,0.0,0.033199195
17195,0.033199195,0.32352942,0.27868852,0.80000114,0.0,0.051935405,0.0,0.0,0.040241446
17196,0.040241446,0.29411766,0.3114754,0.7818184,0.0,0.057284463,0.0,0.0,0.035211265
17197,0.035211265,0.29411766,0.32786885,0.76363754,0.33333334,0.0022900114,0.0,0.0,0.038229376
17198,0.038229376,0.29411766,0.34426227,0.7454548,1.0,0.00075194397,0.0,0.0,0.040241446
17199,0.040241446,0.29411766,0.36065573,0.72727394,1.0,0.0022729216,0.0,0.0,0.04426559
17200,0.04426559,0.29411766,0.36065573,0.72727394,0.33333334,0.0022900114,0.0,0.0,0.045271628
17201,0.045271628,0.32352942,0.3114754,0.72727394,0.0,0.0022900114,0.0,0.0,0.06740443
17202,0.06740443,0.32352942,0.27868852,0.72727394,1.0,0.00075194397,0.0,0.0,0.08853118
17203,0.08853118,0.33823532,0.21311474,0.72727394,0.0,0.0022900114,0.0,0.0,0.11167002
17204,0.11167002,0.35294122,0.22950819,0.7454548,0.33333334,0.00075194397,0.0,0.0,0.10764587
17205,0.10764587,0.35294122,0.26229507,0.7454548,0.33333334,0.0038109892,0.0,0.0,0.09959758
17206,0.09959758,0.33823532,0.27868852,0.7454548,0.33333334,0.009160045,0.0,0.0,0.116700195
17207,0.116700195,0.36764708,0.24590163,0.7454548,0.33333334,0.016030079,0.0,0.0,0.1056338
17208,0.1056338,0.35294122,0.26229507,0.7454548,0.33333334,0.021379136,0.0,0.0,0.064386316
17209,0.064386316,0.33823532,0.27868852,0.7454548,0.33333334,0.02672819,0.0,0.0,0.03118712
17210,0.03118712,0.33823532,0.26229507,0.7454548,0.33333334,0.033598226,0.0,0.0,0.027162977
17211,0.027162977,0.32352942,0.27868852,0.7454548,0.0,0.006101,0.0,0.0,0.026156941
17212,0.026156941,0.32352942,0.24590163,0.72727394,0.33333334,0.006101,0.0,0.0,0.023138832
17213,0.023138832,0.32352942,0.26229507,0.72727394,0.0,0.006101,0.0,0.0,0.018108651
17214,0.018108651,0.30882356,0.21311474,0.72727394,0.33333334,0.004580023,0.0,0.0,0.013078471
17215,0.013078471,0.30882356,0.22950819,0.72727394,0.0,0.004580023,0.0,0.0,0.02112676
17216,0.02112676,0.32352942,0.1967213,0.7454548,0.33333334,0.004580023,0.0,0.0,0.018108651
17217,0.018108651,0.33823532,0.26229507,0.7454548,0.33333334,0.0076390677,0.0,0.0,0.030181086
17218,0.030181086,0.32352942,0.27868852,0.76363754,0.0,0.006101,0.0,0.0,0.030181086
17219,0.030181086,0.30882356,0.29508194,0.76363754,0.0,0.0145091005,0.0,0.0,0.036217302
17220,0.036217302,0.2794118,0.32786885,0.7454548,0.0,0.019858157,0.0,0.0,0.038229376
17221,0.038229376,0.2794118,0.36065573,0.72727394,0.33333334,0.0022900114,0.0,0.0,0.03923541
17222,0.03923541,0.25000003,0.36065573,0.7090912,0.0,0.0022900114,0.0,0.0,0.029175049
17223,0.029175049,0.2647059,0.36065573,0.69091034,1.0,0.00075194397,0.0,0.0,0.03420523
17224,0.03420523,0.25000003,0.36065573,0.69091034,1.0,0.0022729216,0.0,0.0,0.04225352
17225,0.04225352,0.2647059,0.32786885,0.69091034,1.0,0.0037938994,0.0,0.0,0.051307846
17226,0.051307846,0.30882356,0.29508194,0.69091034,1.0,0.005314877,0.0,0.0,0.058350097
17227,0.058350097,0.33823532,0.26229507,0.7090912,1.0,0.006835854,0.0,0.0,0.15090543
17228,0.15090543,0.35294122,0.24590163,0.72727394,0.0,0.00075194397,0.0,0.0,0.1529175
17229,0.1529175,0.36764708,0.21311474,0.72727394,1.0,0.00075194397,0.0,0.0,0.16197182
17230,0.16197182,0.36764708,0.21311474,0.72727394,1.0,0.0022729216,0.0,0.0,0.15392354
17231,0.15392354,0.36764708,0.21311474,0.72727394,0.33333334,0.0022900114,0.0,0.0,0.14285713
17232,0.14285713,0.36764708,0.21311474,0.7454548,0.33333334,0.0038109892,0.0,0.0,0.1861167
17233,0.1861167,0.38235295,0.1967213,0.7454548,0.0,0.00075194397,0.0,0.0,0.19215292
17234,0.19215292,0.36764708,0.1967213,0.7454548,0.33333334,0.0022900114,0.0,0.0,0.1891348
17235,0.1891348,0.36764708,0.18032786,0.72727394,0.33333334,0.0053490563,0.0,0.0,0.123742454
17236,0.123742454,0.36764708,0.18032786,0.72727394,0.33333334,0.0084081,0.0,0.0,0.072434604
17237,0.072434604,0.36764708,0.18032786,0.72727394,0.33333334,0.011467146,0.0,0.0,0.06941649
17238,0.06941649,0.36764708,0.16393442,0.7090912,0.33333334,0.01833718,0.0,0.0,0.035211265
17239,0.035211265,0.35294122,0.14754099,0.7090912,0.33333334,0.023686236,0.0,0.0,0.036217302
17240,0.036217302,0.36764708,0.18032786,0.7090912,0.33333334,0.032094337,0.0,0.0,0.03118712
17241,0.03118712,0.36764708,0.21311474,0.72727394,0.33333334,0.038964372,0.0,0.0,0.04225352
17242,0.04225352,0.35294122,0.26229507,0.72727394,0.33333334,0.044313427,0.0,0.0,0.04828974
17243,0.04828974,0.33823532,0.3114754,0.7090912,0.33333334,0.051183462,0.0,0.0,0.06639839
17244,0.06639839,0.33823532,0.32786885,0.69091034,0.33333334,0.056532513,0.0,0.0,0.06639839
17245,0.06639839,0.33823532,0.36065573,0.6727276,0.33333334,0.05959156,0.0,0.0,0.06237424
17246,0.06237424,0.35294122,0.36065573,0.636364,1.0,0.0022900114,0.0,0.0,0.06539235
17247,0.06539235,0.35294122,0.36065573,0.636364,0.33333334,0.0022900114,0.0,0.0,0.08551308
17248,0.08551308,0.36764708,0.37704915,0.636364,0.33333334,0.0053490563,0.0,0.0,0.112676054
17249,0.112676054,0.36764708,0.36065573,0.636364,1.0,0.0022900114,0.0,0.0,0.0945674
17250,0.0945674,0.36764708,0.34426227,0.636364,0.6666667,0.0076390677,0.0,0.0,0.1056338
17251,0.1056338,0.36764708,0.34426227,0.636364,0.6666667,0.012988124,0.0,0.0,0.06237424
17252,0.06237424,0.39705884,0.29508194,0.65454674,0.33333334,0.006101,0.0,0.0,0.0472837
17253,0.0472837,0.38235295,0.29508194,0.65454674,1.0,0.0,0.0,0.0,0.10362173
17254,0.10362173,0.38235295,0.22950819,0.6727276,0.33333334,0.00075194397,0.0,0.0,0.10060362
17255,0.10060362,0.39705884,0.22950819,0.6727276,1.0,0.00075194397,0.0,0.0,0.123742454
17256,0.123742454,0.38235295,0.29508194,0.6727276,1.0,0.0022729216,0.0,0.0,0.10060362
17257,0.10060362,0.36764708,0.26229507,0.6727276,0.33333334,0.0022900114,0.0,0.0,0.07444668
17258,0.07444668,0.39705884,0.18032786,0.6727276,1.0,0.00075194397,0.0,0.0,0.08148893
17259,0.08148893,0.39705884,0.18032786,0.6727276,1.0,0.0022729216,0.0,0.0,0.030181086
17260,0.030181086,0.38235295,0.1967213,0.6727276,0.33333334,0.00075194397,0.0,0.0,0.02112676
17261,0.02112676,0.36764708,0.22950819,0.6727276,0.33333334,0.006101,0.0,0.0,0.011066398
17262,0.011066398,0.36764708,0.21311474,0.65454674,1.0,0.00075194397,0.0,0.0,0.013078471
17263,0.013078471,0.36764708,0.18032786,0.65454674,1.0,0.0022729216,0.0,0.0,0.013078471
17264,0.013078471,0.35294122,0.24590163,0.6727276,0.33333334,0.004580023,0.0,0.0,0.017102616
17265,0.017102616,0.35294122,0.29508194,0.69091034,0.33333334,0.011450056,0.0,0.0,0.012072435
17266,0.012072435,0.33823532,0.3114754,0.7090912,0.33333334,0.021379136,0.0,0.0,0.018108651
17267,0.018108651,0.33823532,0.32786885,0.7090912,0.33333334,0.031308215,0.0,0.0,0.017102616
17268,0.017102616,0.32352942,0.32786885,0.7090912,0.33333334,0.046586346,0.0,0.0,0.09920846
17269,0.09920846,0.32352942,0.34426227,0.7090912,0.33333334,0.060343504,0.0,0.0,0.018108651
17270,0.018108651,0.32352942,0.36065573,0.69091034,0.33333334,0.074100666,0.0,0.0,0.019114688
17271,0.019114688,0.2794118,0.36065573,0.69091034,0.33333334,0.09089977,0.0,0.0,0.014084507
17272,0.014084507,0.25000003,0.36065573,0.69091034,0.33333334,0.111526966,0.0,0.0,0.014084507
17273,0.014084507,0.2647059,0.34426227,0.7090912,0.33333334,0.13367513,0.0,0.0,0.013078471
17274,0.013078471,0.2647059,0.32786885,0.72727394,0.33333334,0.1558233,0.0,0.0,0.010060362
17275,0.010060362,0.25000003,0.32786885,0.72727394,0.33333334,0.17262241,0.0,0.0,0.0090543255
17276,0.0090543255,0.29411766,0.3114754,0.7454548,0.33333334,0.18790056,0.0,0.0,0.012072435
17277,0.012072435,0.29411766,0.29508194,0.76363754,0.33333334,0.20165771,0.0,0.0,0.018108651
17278,0.018108651,0.2794118,0.22950819,0.76363754,0.33333334,0.20700677,0.0,0.0,0.014084507
17279,0.014084507,0.29411766,0.22950819,0.76363754,0.0,0.00075194397,0.0,0.0,0.016096579
17280,0.016096579,0.30882356,0.26229507,0.7818184,1.0,0.004580023,0.0,0.0,0.019114688
17281,0.019114688,0.32352942,0.26229507,0.7818184,0.33333334,0.004580023,0.0,0.0,0.013078471
17282,0.013078471,0.33823532,0.26229507,0.7818184,0.33333334,0.009929079,0.0,0.0,0.014084507
17283,0.014084507,0.33823532,0.24590163,0.7818184,0.33333334,0.0152781345,0.0,0.0,0.014084507
17284,0.014084507,0.33823532,0.26229507,0.7818184,0.33333334,0.025207214,0.0,0.0,0.013078471
17285,0.013078471,0.33823532,0.26229507,0.7818184,0.33333334,0.032077245,0.0,0.0,0.012072435
17286,0.012072435,0.33823532,0.22950819,0.7818184,0.33333334,0.03894728,0.0,0.0,0.012072435
17287,0.012072435,0.33823532,0.22950819,0.7818184,0.33333334,0.04429634,0.0,0.0,0.013078471
17288,0.013078471,0.33823532,0.24590163,0.7818184,0.33333334,0.05270444,0.0,0.0,0.018108651
17289,0.018108651,0.33823532,0.24590163,0.80000114,0.33333334,0.061112538,0.0,0.0,0.02414487
17290,0.02414487,0.33823532,0.29508194,0.80000114,0.33333334,0.06798257,0.0,0.0,0.03118712
17291,0.03118712,0.32352942,0.3114754,0.80000114,0.33333334,0.08020166,0.0,0.0,0.027162977
17292,0.027162977,0.30882356,0.32786885,0.7818184,0.33333334,0.09242075,0.0,0.0,0.019114688
17293,0.019114688,0.30882356,0.36065573,0.7454548,0.33333334,0.10234983,0.0,0.0,0.014084507
17294,0.014084507,0.29411766,0.36065573,0.72727394,0.33333334,0.11075794,0.0,0.0,0.016096579
17295,0.016096579,0.29411766,0.34426227,0.72727394,0.33333334,0.120687015,0.0,0.0,0.015090543
17296,0.015090543,0.29411766,0.34426227,0.7090912,0.33333334,0.1290951,0.0,0.0,0.022132795
17297,0.022132795,0.30882356,0.34426227,0.69091034,0.33333334,0.13596515,0.0,0.0,0.027162977
17298,0.027162977,0.32352942,0.34426227,0.69091034,0.33333334,0.14283518,0.0,0.0,0.038229376
17299,0.038229376,0.32352942,0.32786885,0.69091034,0.6666667,0.004580023,0.0,0.0,0.040241446
17300,0.040241446,0.33823532,0.22950819,0.69091034,0.33333334,0.0022900114,0.0,0.0,0.051307846
17301,0.051307846,0.33823532,0.22950819,0.69091034,0.33333334,0.0053490563,0.0,0.0,0.064386316
17302,0.064386316,0.35294122,0.1967213,0.69091034,0.0,0.00075194397,0.0,0.0,0.06841046
17303,0.06841046,0.35294122,0.1967213,0.69091034,0.33333334,0.00075194397,0.0,0.0,0.07042253
17304,0.07042253,0.35294122,0.18032786,0.69091034,0.0,0.00075194397,0.0,0.0,0.09557344
17305,0.09557344,0.36764708,0.18032786,0.69091034,0.0,0.0022729216,0.0,0.0,0.11871227
17306,0.11871227,0.36764708,0.18032786,0.6727276,1.0,0.00075194397,0.0,0.0,0.11770623
17307,0.11770623,0.38235295,0.16393442,0.6727276,0.6666667,0.00075194397,0.0,0.0,0.119718306
17308,0.119718306,0.36764708,0.14754099,0.65454674,0.33333334,0.0022900114,0.0,0.0,0.10663983
17309,0.10663983,0.38235295,0.16393442,0.636364,0.33333334,0.0038109892,0.0,0.0,0.098591544
17310,0.098591544,0.36764708,0.16393442,0.636364,0.33333334,0.0068700337,0.0,0.0,0.07344064
17311,0.07344064,0.35294122,0.13114753,0.636364,0.33333334,0.01221909,0.0,0.0,0.07645875
17312,0.07645875,0.36764708,0.14754099,0.65454674,0.0,0.0022900114,0.0,0.0,0.087525144
17313,0.087525144,0.38235295,0.18032786,0.65454674,1.0,0.00075194397,0.0,0.0,0.098591544
17314,0.098591544,0.41176474,0.24590163,0.65454674,0.33333334,0.0022900114,0.0,0.0,0.090543255
17315,0.090543255,0.41176474,0.29508194,0.65454674,0.33333334,0.0076390677,0.0,0.0,0.07042253
17316,0.07042253,0.38235295,0.36065573,0.636364,0.33333334,0.012988124,0.0,0.0,0.06338028
17317,0.06338028,0.36764708,0.36065573,0.61818314,0.33333334,0.019858157,0.0,0.0,0.033199195
17318,0.033199195,0.36764708,0.37704915,0.6000004,0.33333334,0.028266259,0.0,0.0,0.015090543
17319,0.015090543,0.33823532,0.3934426,0.6000004,0.33333334,0.04048535,0.0,0.0,0.018108651
17320,0.018108651,0.35294122,0.37704915,0.6000004,0.33333334,0.054242503,0.0,0.0,0.016096579
17321,0.016096579,0.35294122,0.36065573,0.61818314,0.33333334,0.06417158,0.0,0.0,0.018108651
17322,0.018108651,0.33823532,0.36065573,0.61818314,0.33333334,0.07104162,0.0,0.0,0.008048289
17323,0.008048289,0.32352942,0.34426227,0.636364,0.33333334,0.07944972,0.0,0.0,0.016096579
17324,0.016096579,0.33823532,0.29508194,0.65454674,1.0,0.00075194397,0.0,0.0,0.017102616
17325,0.017102616,0.33823532,0.32786885,0.65454674,0.33333334,0.004580023,0.0,0.0,0.015090543
17326,0.015090543,0.35294122,0.32786885,0.65454674,0.33333334,0.011450056,0.0,0.0,0.016096579
17327,0.016096579,0.36764708,0.3114754,0.65454674,0.33333334,0.01832009,0.0,0.0,0.013078471
17328,0.013078471,0.36764708,0.3114754,0.65454674,0.33333334,0.02672819,0.0,0.0,0.011066398
17329,0.011066398,0.36764708,0.29508194,0.65454674,0.33333334,0.03665727,0.0,0.0,0.010060362
17330,0.010060362,0.35294122,0.29508194,0.6727276,0.33333334,0.043527305,0.0,0.0,0.011066398
17331,0.011066398,0.35294122,0.29508194,0.6727276,0.33333334,0.051935405,0.0,0.0,0.011066398
17332,0.011066398,0.35294122,0.22950819,0.65454674,1.0,0.00075194397,0.0,0.0,0.016096579
17333,0.016096579,0.35294122,0.18032786,0.65454674,0.33333334,0.0022900114,0.0,0.0,0.014084507
17334,0.014084507,0.35294122,0.24590163,0.65454674,0.33333334,0.0076390677,0.0,0.0,0.013078471
17335,0.013078471,0.35294122,0.14754099,0.6727276,0.33333334,0.0145091005,0.0,0.0,0.02112676
17336,0.02112676,0.35294122,0.16393442,0.6727276,0.33333334,0.021379136,0.0,0.0,0.020120723
17337,0.020120723,0.36764708,0.18032786,0.6727276,0.33333334,0.02443818,0.0,0.0,0.019114688
17338,0.019114688,0.36764708,0.29508194,0.69091034,1.0,0.00075194397,0.0,0.0,0.02112676
17339,0.02112676,0.33823532,0.32786885,0.69091034,0.33333334,0.0022900114,0.0,0.0,0.027162977
17340,0.027162977,0.33823532,0.36065573,0.6727276,0.33333334,0.0076390677,0.0,0.0,0.022132795
17341,0.022132795,0.33823532,0.36065573,0.65454674,0.33333334,0.016047169,0.0,0.0,0.027162977
17342,0.027162977,0.33823532,0.37704915,0.636364,0.33333334,0.028266259,0.0,0.0,0.038229376
17343,0.038229376,0.35294122,0.37704915,0.636364,0.33333334,0.038195334,0.0,0.0,0.030181086
17344,0.030181086,0.33823532,0.37704915,0.636364,0.33333334,0.050414428,0.0,0.0,0.022132795
17345,0.022132795,0.33823532,0.36065573,0.636364,0.33333334,0.060343504,0.0,0.0,0.02112676
17346,0.02112676,0.33823532,0.36065573,0.636364,0.33333334,0.06569256,0.0,0.0,0.053319916
17347,0.053319916,0.35294122,0.34426227,0.65454674,0.33333334,0.06875161,0.0,0.0,0.090543255
17348,0.090543255,0.36764708,0.26229507,0.6727276,0.0,0.0022900114,0.0,0.0,0.10261569
17349,0.10261569,0.36764708,0.22950819,0.6727276,0.33333334,0.0022900114,0.0,0.0,0.090543255
17350,0.090543255,0.36764708,0.1967213,0.6727276,0.33333334,0.0076390677,0.0,0.0,0.12676056
17351,0.12676056,0.38235295,0.1967213,0.6727276,0.0,0.0022900114,0.0,0.0,0.13179074
17352,0.13179074,0.38235295,0.26229507,0.69091034,1.0,0.0,0.0,0.0,0.1056338
17353,0.1056338,0.39705884,0.1967213,0.69091034,1.0,0.0007690336,0.0,0.0,0.10362173
17354,0.10362173,0.38235295,0.18032786,0.69091034,0.33333334,0.00075194397,0.0,0.0,0.09959758
17355,0.09959758,0.38235295,0.18032786,0.7090912,1.0,0.0,0.0,0.0,0.079476856
17356,0.079476856,0.38235295,0.18032786,0.7090912,0.33333334,0.0022900114,0.0,0.0,0.064386316
17357,0.064386316,0.38235295,0.16393442,0.7090912,0.33333334,0.0053490563,0.0,0.0,0.03722334
17358,0.03722334,0.36764708,0.18032786,0.7090912,0.33333334,0.0084081,0.0,0.0,0.054325953
17359,0.054325953,0.36764708,0.16393442,0.7090912,0.33333334,0.013757157,0.0,0.0,0.045271628
17360,0.045271628,0.36764708,0.14754099,0.72727394,0.33333334,0.020627191,0.0,0.0,0.038229376
17361,0.038229376,0.41176474,0.1967213,0.7454548,1.0,0.00075194397,0.0,0.0,0.03722334
17362,0.03722334,0.41176474,0.27868852,0.76363754,0.33333334,0.0022900114,0.0,0.0,0.04828974
17363,0.04828974,0.36764708,0.3114754,0.76363754,0.33333334,0.0076390677,0.0,0.0,0.04828974
17364,0.04828974,0.36764708,0.32786885,0.76363754,0.0,0.0022900114,0.0,0.0,0.06639839
17365,0.06639839,0.36764708,0.36065573,0.7454548,0.33333334,0.0022900114,0.0,0.0,0.06539235
17366,0.06539235,0.36764708,0.37704915,0.72727394,1.0,0.00075194397,0.0,0.0,0.06338028
17367,0.06338028,0.36764708,0.37704915,0.72727394,1.0,0.0022729216,0.0,0.0,0.056338027
17368,0.056338027,0.35294122,0.37704915,0.72727394,0.33333334,0.0022900114,0.0,0.0,0.06136821
17369,0.06136821,0.36764708,0.34426227,0.7454548,0.6666667,0.0022900114,0.0,0.0,0.07042253
17370,0.07042253,0.36764708,0.3114754,0.7454548,0.0,0.0022900114,0.0,0.0,0.090543255
17371,0.090543255,0.39705884,0.26229507,0.7818184,0.0,0.0038109892,0.0,0.0,0.13682093
17372,0.13682093,0.39705884,0.26229507,0.7818184,1.0,0.00075194397,0.0,0.0,0.16599597
17373,0.16599597,0.39705884,0.24590163,0.80000114,1.0,0.0015209778,0.0,0.0,0.19416498
17374,0.19416498,0.39705884,0.22950819,0.80000114,1.0,0.0030419554,0.0,0.0,0.21529174
17375,0.21529174,0.38235295,0.21311474,0.818182,0.33333334,0.0022900114,0.0,0.0,0.14788732
17376,0.14788732,0.38235295,0.1967213,0.818182,0.33333334,0.0053490563,0.0,0.0,0.07746479
17377,0.07746479,0.39705884,0.18032786,0.83636475,0.0,0.0022900114,0.0,0.0,0.06941649
17378,0.06941649,0.39705884,0.18032786,0.83636475,1.0,0.00075194397,0.0,0.0,0.079476856
17379,0.079476856,0.4264706,0.1967213,0.83636475,0.6666667,0.00075194397,0.0,0.0,0.14688128
17380,0.14688128,0.41176474,0.1967213,0.83636475,1.0,0.0,0.0,0.0,0.13983902
17381,0.13983902,0.39705884,0.13114753,0.83636475,0.33333334,0.0022900114,0.0,0.0,0.12474848
17382,0.12474848,0.39705884,0.14754099,0.83636475,0.33333334,0.0038109892,0.0,0.0,0.13480885
17383,0.13480885,0.39705884,0.14754099,0.83636475,0.33333334,0.0068700337,0.0,0.0,0.09557344
17384,0.09557344,0.38235295,0.16393442,0.8545456,1.0,0.00075194397,0.0,0.0,0.079476856
17385,0.079476856,0.39705884,0.16393442,0.87272835,0.33333334,0.004580023,0.0,0.0,0.058350097
17386,0.058350097,0.41176474,0.22950819,0.87272835,0.33333334,0.0076390677,0.0,0.0,0.049295772
17387,0.049295772,0.39705884,0.26229507,0.8545456,0.0,0.0022900114,0.0,0.0,0.06036217
17388,0.06036217,0.39705884,0.27868852,0.8545456,0.0,0.0053490563,0.0,0.0,0.056338027
17389,0.056338027,0.38235295,0.32786885,0.818182,1.0,0.00075194397,0.0,0.0,0.057344064
17390,0.057344064,0.38235295,0.32786885,0.80000114,1.0,0.0022729216,0.0,0.0,0.06740443
17391,0.06740443,0.38235295,0.32786885,0.80000114,0.6666667,0.0022900114,0.0,0.0,0.09255533
17392,0.09255533,0.38235295,0.3114754,0.7818184,0.6666667,0.0053490563,0.0,0.0,0.12173038
17393,0.12173038,0.41176474,0.29508194,0.7818184,0.6666667,0.0068700337,0.0,0.0,0.15191147
17394,0.15191147,0.41176474,0.26229507,0.7818184,0.6666667,0.0083910115,0.0,0.0,0.18410462
17395,0.18410462,0.39705884,0.22950819,0.7818184,0.0,0.00075194397,0.0,0.0,0.222334
17396,0.222334,0.4264706,0.22950819,0.7818184,0.0,0.0038109892,0.0,0.0,0.2696177
17397,0.2696177,0.45588237,0.26229507,0.7818184,0.0,0.0053319666,0.0,0.0,0.30885312
17398,0.30885312,0.45588237,0.24590163,0.80000114,0.0,0.0068529444,0.0,0.0,0.30382293
17399,0.30382293,0.44117647,0.21311474,0.80000114,0.0,0.008373922,0.0,0.0,0.31790742
17400,0.31790742,0.47058827,0.22950819,0.80000114,0.0,0.009894899,0.0,0.0,0.32897383
17401,0.32897383,0.4264706,0.21311474,0.7818184,1.0,0.00075194397,0.0,0.0,0.28772634
17402,0.28772634,0.4264706,0.1967213,0.7818184,0.33333334,0.0022900114,0.0,0.0,0.250503
17403,0.250503,0.41176474,0.1967213,0.7818184,0.33333334,0.0053490563,0.0,0.0,0.18812877
17404,0.18812877,0.41176474,0.18032786,0.76363754,0.33333334,0.0084081,0.0,0.0,0.14688128
17405,0.14688128,0.41176474,0.18032786,0.76363754,0.33333334,0.011467146,0.0,0.0,0.15090543
